"","BatProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"749","XP_045675022","MMP2",2.61968612145145,1.81128603472968,0.387971928783009,4.66860074235609,3.03258064898582e-06,1.20948670510422e-05,TRUE,"3J26B","MMP2","MMP2_3J26B"
"751","XP_045675028","CDH5",0.861900364384967,0.294588965704655,0.590416826249322,0.498950830341437,0.617814023636804,0.736790556454097,FALSE,"3JEPW","CDH5","CDH5_3JEPW"
"752","XP_045675033","RFWD3",130.663685611357,0.0147220663099911,0.0456036479808571,0.322826505374547,0.746826638473814,0.837333670954592,FALSE,"3J1QC","RFWD3","RFWD3_3J1QC"
"753","XP_045675044","FBXL8",3.13569768691045,-0.986422354717558,0.287480875526745,-3.4312625245424,0.000600778887494027,0.00177031573298874,TRUE,"3JDNW","FBXL8","FBXL8_3JDNW"
"754","XP_045675049","LOC123806082",33.6177858917748,0.0790387877938202,0.0905686641244881,0.872694640667109,0.382829539652494,0.518795894477135,FALSE,"3JD20","RGS9BP","RGS9BP_3JD20"
"758","XP_045675067","ZNF469",0.468292595894024,-0.819616883093848,1.50611191585349,-0.544193877271984,0.586308064694905,NA,FALSE,"3J2C3","ZNF469","ZNF469_3J2C3"
"761","XP_045675072","IL17C",19.2486783172776,6.49791255309822,0.437042237854483,14.8679280634238,5.32355190988927e-50,1.48697748730409e-48,TRUE,"3JES1","IL17C","IL17C_3JES1"
"764","XP_045675081","NUDT21",37.4128551690889,-0.0518246647784571,0.0812180808171135,-0.638092703706649,0.523413335847086,0.654950910297068,FALSE,"3JB6D","NUDT21","NUDT21_3JB6D"
"767","XP_045675085","PKD1L2",0.75158016742929,0.0474522799232845,0.62209919762777,0.0762776742105322,0.939198187486816,0.964277954660356,FALSE,"3JESS","PKD1L2","PKD1L2_3JESS"
"776","XP_045675096","BEAN1",0.183430648657313,-0.14704324215392,3.01444668456749,-0.0487795133039539,0.961095008750793,NA,FALSE,"3JG3U","BEAN1","BEAN1_3JG3U"
"778","XP_045675100","CX3CL1",0.299095083392277,0.0657058325681537,2.15080992405846,0.0305493441485384,0.975628940785825,NA,FALSE,"3J2U5","CX3CL1","CX3CL1_3J2U5"
"779","XP_045675101","CNEP1R1",42.1529696761591,0.323914848138512,0.0832019249037941,3.89311723873039,9.89642950542099e-05,0.000328100608478939,TRUE,"3JGHD","CNEP1R1","CNEP1R1_3JGHD"
"780","XP_045675104","GAN",151.980799326612,-0.543221573096099,0.0556844796343732,-9.75534972514633,1.7499646517521e-22,1.87047888410276e-21,TRUE,"3J1HD","GAN","GAN_3J1HD"
"783","XP_045675117","LOC123806148",24.314633338129,0.641157383199461,0.154463494283392,4.15086675446523,3.31218559339811e-05,0.000116815379716128,TRUE,"3JBDS","HP","HP_3JBDS"
"784","XP_045675118","THAP11",22.5138987059205,-0.267432670128338,0.103117873431007,-2.59346572257688,0.00950140098954832,0.0226488198134743,TRUE,"3JAYI","THAP11","THAP11_3JAYI"
"785","XP_045675119","PPARGC1B",11.3566892362447,0.475072872613413,0.139718526133664,3.4002138854437,0.000673331615483207,0.0019685495607298,TRUE,"3J8GC","PPARGC1B","PPARGC1B_3J8GC"
"788","XP_045675144","CHMP1A",22.3303311781613,-0.0510381560664803,0.104376811967805,-0.48897983282171,0.624855974706157,0.74270263492207,FALSE,"3J50Q","CHMP1A","CHMP1A_3J50Q"
"791","XP_045675158","LOC123806167",350.151394611264,0.284261412332638,0.0605136736769119,4.69747405933964,2.63398624914845e-06,1.05814837215227e-05,TRUE,"3J5S6","CMIP","CMIP_3J5S6"
"793","XP_045675160","HSBP1",149.159679698958,-0.26528463521942,0.0523481497704344,-5.06769840735135,4.0265471083185e-07,1.77210073531898e-06,TRUE,"3JHUK","HSBP1","HSBP1_3JHUK"
"798","XP_045675170","PHLPP2",121.648031058628,-0.485359080254178,0.0529865188040196,-9.16004846533452,5.18740147078385e-20,4.90097865533751e-19,TRUE,"3JCPA","PHLPP2","PHLPP2_3JCPA"
"805","XP_045675187","TSHZ3",0.0615697189842906,-0.0531854412521846,3.01681170122464,-0.0176296854160949,0.98593427481664,NA,FALSE,"3J1FY","TSHZ3","TSHZ3_3J1FY"
"807","XP_045675195","LOC123806190",408.681149498342,1.46956374563203,0.0761005599872008,19.310813821596,4.35653498668845e-83,3.06352304568316e-81,TRUE,"3JD6R","CYBA","CYBA_3JD6R"
"808","XP_045675196","GABARAPL2",22146.834401962,-0.0126491647460066,0.0497792390375871,-0.254105225201524,0.799414266709087,0.874854724379469,FALSE,"3JGQ4","GABARAPL2","GABARAPL2_3JGQ4"
"809","XP_045675197","CDT1",4.12199275525797,0.125863471691257,0.241766129190833,0.52060010272121,0.602645377761925,0.723652886583055,FALSE,"3JCBD","CDT1","CDT1_3JCBD"
"813","XP_045675214","LOC123806199",24.4766415387066,0.214882755092945,0.102427582361049,2.09789931715367,0.0359140403575143,0.0739070477540787,FALSE,"3J89R","UQCRFS1","UQCRFS1_3J89R"
"814","XP_045675215","NKD1",0.547836814942188,-0.256762981880671,1.12231599180394,-0.228779580577807,0.819040238253409,0.887995140648966,FALSE,"3J991","NKD1","NKD1_3J991"
"821","XP_045675255","KCTD7",7.88044789491612,-0.299026423018291,0.17317632554058,-1.72671652481863,0.0842185864188633,0.1538250849913,FALSE,"3J5HC","KCTD7","KCTD7_3J5HC"
"835","XP_045675304","GJC3",0,NA,NA,NA,NA,NA,FALSE,"3J8W9","GJC3","GJC3_3J8W9"
"841","XP_045675314","FAM20C",7.36452105261459,0.390431908608231,0.213549911082634,1.82829347307549,0.0675055188683332,0.127391241056496,FALSE,"3JES4","FAM20C","FAM20C_3JES4"
"842","XP_045675329","SERPINE1",40.7834438071862,1.85247254903601,0.188962597906542,9.8033820954992,1.08877757264044e-22,1.1739321332982e-21,TRUE,"3J7XD","SERPINE1","SERPINE1_3J7XD"
"848","XP_045675338","ABCC1",296.724798446009,-0.422332993763031,0.0434340029805725,-9.72355677076174,2.39274316292923e-22,2.54058616763207e-21,TRUE,"3J2AJ","ABCC1","ABCC1_3J2AJ"
"849","XP_045675352","TMEM120A",30.4544257204245,0.205807991851189,0.114714304294665,1.7940917927945,0.0727985188063951,0.135765808075251,FALSE,"3J1RW","TMEM120A","TMEM120A_3J1RW"
"854","XP_045675369","VPS37D",1.87409786943363,-0.439431976636532,0.343840760792509,-1.27801013359701,0.201245853228807,0.31633085929583,FALSE,"3JFDZ","VPS37D","VPS37D_3JFDZ"
"859","XP_045675387","CASTOR2",2.4732066892603,0.891965379181416,0.312136187183491,2.85761605288358,0.00426836517226377,0.0109128845171273,TRUE,"3JBF5","GATSL2","GATSL2_3JBF5"
"862","XP_045675408","YWHAG",587.48616479959,-0.094241752553781,0.0481578848247428,-1.95693296947629,0.0503553496950741,0.0991461772886065,FALSE,"3J6JB","YWHAG","YWHAG_3J6JB"
"863","XP_045675409","SRRM3",0.572125664430611,0.0670533143962366,0.837579612936552,0.0800560488347464,0.936192678448969,0.962439165506621,FALSE,"3J5F6","SRRM3","SRRM3_3J5F6"
"864","XP_045675410","STX1A",1.37914773476674,0.262967587843891,0.420318028409755,0.62563956354385,0.531551382425498,0.662188291719348,FALSE,"3J836","STX1A","STX1A_3J836"
"867","XP_045675418","ITPRIPL2",9.17841529897772,-0.323363112170989,0.15857592045228,-2.03916906960851,0.041433156718895,0.0836015355743825,FALSE,"3J3EB","ITPRIPL2","ITPRIPL2_3J3EB"
"868","XP_045675422","CLDN3",0.158756845313866,-0.315987942945642,3.01643157839661,-0.104755547982164,0.916569783474235,NA,FALSE,"3J7VP","CLDN3","CLDN3_3J7VP"
"869","XP_045675425","TFR2",5.11821796744053,0.0747890154762737,0.208336387346246,0.358982011874756,0.719608546055942,0.817449611656151,FALSE,"3JAM1","TFR2","TFR2_3JAM1"
"872","XP_045675435","CHCHD2",514.11320048097,-0.104619173527522,0.0491956927942736,-2.12659213815767,0.033453986291656,0.0692981604927805,FALSE,"3JD0J","CHCHD2","CHCHD2_3JD0J"
"874","XP_045675442","UFSP1",2.77668806607304,0.11819654287827,0.269797619614353,0.43809334955297,0.661318615165739,0.771009406410143,FALSE,"3JPWP","UFSP1","UFSP1_3JPWP"
"877","XP_045675465","GNB2",166.616573421464,-0.00675870602769922,0.0461202534326141,-0.146545292461897,0.8834909376108,0.930683981781469,FALSE,"3JN7J","GNB2","GNB2_3JN7J"
"878","XP_045675468","LOC123806372",0.188791482461605,-0.443492133462751,3.01606909547663,-0.147043094645239,0.883098005384228,NA,FALSE,"3J29H","NSA2","NSA2_3J29H"
"880","XP_045675478","ZNHIT1",14.1779003421311,0.302307409110104,0.13272773985684,2.27765054566718,0.0227474064178055,0.0494051973850821,TRUE,"3J3F8","ZNHIT1","ZNHIT1_3J3F8"
"887","XP_045675485","VKORC1L1",48.5326970006083,-0.115834433568577,0.0730622995650139,-1.58542003547949,0.112870931991928,0.196851914785878,FALSE,"3JGXW","VKORC1L1","VKORC1L1_3JGXW"
"895","XP_045675500","HSPB1",137.548735955887,-0.325769169561304,0.167385592912717,-1.94621988602793,0.0516283321645741,0.101180424103975,FALSE,"3J284","HSPB1","HSPB1_3J284"
"897","XP_045675502","KDM3B",404.843156875664,-0.21384051705158,0.0348005319179723,-6.14474852153466,8.00903015863555e-10,4.42026783247517e-09,TRUE,"3J464","KDM3B","KDM3B_3J464"
"902","XP_045675508","RMI2",5.28382852152159,0.401159460680803,0.211807800752482,1.89397868848843,0.0582278386855951,0.112207564620931,FALSE,"3JGKB","RMI2","RMI2_3JGKB"
"903","XP_045675509","MPV17L",0.0140468670739672,-0.149452233933843,3.01753578399959,-0.0495279077472122,0.960498597319426,NA,FALSE,"3JCHT","MPV17L","MPV17L_3JCHT"
"905","XP_045675513","VGF",4.1246117634034,1.55263192103882,0.268585827867896,5.78076636940977,7.43610980486201e-09,3.80297124406229e-08,TRUE,"3J6RK","VGF","VGF_3J6RK"
"911","XP_045675524","MDH2",85.1063042376403,-0.0385082439197413,0.0564838148573207,-0.681757137279306,0.495392531507067,0.62887002831772,FALSE,"3J9KT","MDH2","MDH2_3J9KT"
"916","XP_045675539","NUPR2",2.2217697237167,-0.373052219899255,0.34325770885816,-1.08679924812237,0.27712554012945,0.405360257722423,FALSE,"3JHS8","NUPR1L","NUPR1L_3JHS8"
"918","XP_045675552","PCDH12",0.690009800779017,0.0910734931319296,0.84671594410623,0.10756085764756,0.914344047865472,0.949399528490844,FALSE,"3JCV5","PCDH12","PCDH12_3JCV5"
"921","XP_045675557","SBDS",66.3633571964753,-0.0265204143898742,0.0660935012945344,-0.401256006573029,0.688231649936031,0.792392497326471,FALSE,"3J4F0","SBDS","SBDS_3J4F0"
"923","XP_045675559","DNAJC30",8.51916092361927,-0.236638374467693,0.162500225842961,-1.4562341266921,0.145327908520434,0.243473600554662,FALSE,"3J7M4","DNAJC30","DNAJC30_3J7M4"
"933","XP_045675582","HSPA4",165.656429177604,0.228697555848593,0.0588127061440162,3.8885739297317,0.000100834956358995,0.0003336126403846,TRUE,"3J4UV","HSPA4","HSPA4_3J4UV"
"935","XP_045675586","TLK1",559.90287860686,-0.251099818472211,0.0443189077847742,-5.66574924841619,1.46383465036778e-08,7.31597909892349e-08,TRUE,"3J7Q2","TLK1","TLK1_3J7Q2"
"937","XP_045675598","LIMK1",82.7489101330558,-0.218392172742706,0.0569422593865742,-3.83532678708914,0.000125397454710441,0.000409303214855967,TRUE,"3J5F2","LIMK1","LIMK1_3J5F2"
"942","XP_045675622","CPPED1",10.2383371795595,-0.560952483268534,0.152701959687173,-3.67351201266641,0.000239239424600886,0.000750044132699648,TRUE,"3J36P","CPPED1","CPPED1_3J36P"
"945","XP_045675631","MCM7",75.4475979074321,0.064688603472463,0.0657404678767141,0.983999742651305,0.325115639435862,0.45901541450116,FALSE,"3JB2A","MCM7","MCM7_3JB2A"
"949","XP_045675641","SEPTIN14",9.04483416020872,0.0631589338712943,0.163432485040802,0.386452753597464,0.699161387037515,0.801147406973448,FALSE,"3J5CN","Sep-14","Sep-14_3J5CN"
"950","XP_045675643","RFC2",92.0889458625838,1.11072101094924,0.0851125912855002,13.0500199109607,6.35307971683251e-39,1.22426595072086e-37,TRUE,"3J8SB","RFC2","RFC2_3J8SB"
"952","XP_045675647","FIS1",4605.36667914331,-0.0414753664220503,0.0472771131157943,-0.877282128468081,0.380333416823967,0.516113895212752,FALSE,"3JB0B","FIS1","FIS1_3JB0B"
"953","XP_045675648","GPC2",0.0222084152840085,-0.240293948875262,3.01754476202747,-0.0796322731974354,0.936529726415044,NA,FALSE,"3JCTM","GPC2","GPC2_3JCTM"
"958","XP_045675677","NTAN1",58.8765478826875,-0.07841887333278,0.0602562916764698,-1.30142216108866,0.193113992151155,0.306160054994508,FALSE,"3JATA","NTAN1","NTAN1_3JATA"
"963","XP_045675695","CUNH22orf39",18.0613807503158,-0.0244443943633076,0.111748716899572,-0.218744295608114,0.826849241561373,0.893741919365839,FALSE,"3JHCP","C22orf39","C22orf39_3JHCP"
"964","XP_045675697","LZTR1",36.1752966438405,-0.0696459145675152,0.080246071691591,-0.867904348454398,0.385446698250273,0.521551769182768,FALSE,"3JBGP","LZTR1","LZTR1_3JBGP"
"966","XP_045675707","PI4KA",161.038784375976,-0.681896948802164,0.0524679412179945,-12.9964495075004,1.28156354650115e-38,2.44610813583963e-37,TRUE,"3JB48","PI4KA","PI4KA_3JB48"
"972","XP_045675721","YPEL1",14.7611027653512,-0.0412123777657602,0.126736421955909,-0.325181799594261,0.745043482615134,0.836035985216157,FALSE,"3JGK7","YPEL1","YPEL1_3JGK7"
"987","XP_045675760","GP1BB",227.666152780509,-0.735055098260803,0.071893479187288,-10.2242248750534,1.54458660930873e-24,1.78804022433551e-23,TRUE,"3JF4I","GP1BB","GP1BB_3JF4I"
"988","XP_045675761","CLDN5",74.388463589375,-1.50808573026415,0.0910649214429184,-16.5605559898216,1.34346839659779e-61,5.3715283797138e-60,TRUE,"3JAS7","CLDN5","CLDN5_3JAS7"
"991","XP_045675776","CRKL",400.54169545552,-0.0274482046305189,0.0380827916367408,-0.720750854935696,0.471062817266811,0.604736179777307,FALSE,"3J6FN","CRKL","CRKL_3J6FN"
"994","XP_045675782","LOC123806602",15.3824979930616,-0.098279634463575,0.131643151275149,-0.746560937744189,0.455328634912547,0.589463415557457,FALSE,"3JE60","TSSK2","TSSK2_3JE60"
"1002","XP_045675797","SDF2L1",9.29311606371266,0.716837667021077,0.151808210897051,4.72199535707066,2.33542015208334e-06,9.44357914208127e-06,TRUE,"3J6W6","SDF2L1","SDF2L1_3J6W6"
"1004","XP_045675799","LOC123806613",0.0128489091935199,0.0259498019162995,3.01753437491286,0.00859967068877181,0.993138540101996,NA,FALSE,"3J3XN","RIMBP3","RIMBP3_3J3XN"
"1010","XP_045675807","HIC2",31.6175838492586,-0.447657673063127,0.0915627002734952,-4.88908334644988,1.01306599857935e-06,4.26535902185469e-06,TRUE,"3JCJC","HIC2","HIC2_3JCJC"
"1013","XP_045675816","SNAP29",558.951358754978,-0.0246412418331337,0.0356607901964105,-0.690989787310264,0.489571959022703,0.622960890397698,FALSE,"3J2FF","SNAP29","SNAP29_3J2FF"
"1019","XP_045675852","VPREB3",3.79394272507947,-0.905658534228448,0.279657865115073,-3.23845186279953,0.00120180299672085,0.00338043990288165,TRUE,"3JH7N","VPREB3","VPREB3_3JH7N"
"1021","XP_045675854","HSPA9",131.921197350377,0.541724981049681,0.0474993762684185,11.4048862028924,3.95293869466121e-30,5.69941241830064e-29,TRUE,"3JAJ8","HSPA9","HSPA9_3JAJ8"
"1026","XP_045675870","ZNF70",10.1207453331363,0.322266748362513,0.182581682630159,1.76505520006245,0.0775544889608149,0.143417661073673,FALSE,"3JFXH","ZNF70","ZNF70_3JFXH"
"1029","XP_045675874","RTL10",3.02865479297019,-0.260888192944762,0.287991516524552,-0.90588846537263,0.364994890143233,0.501137555443284,FALSE,"3JFPN","C22orf29","C22orf29_3JFPN"
"1036","XP_045675898","MMRN1",185.57145829283,-0.964741112899773,0.0620359746409976,-15.5513170943591,1.55867116233793e-54,4.95836800511192e-53,TRUE,"3JAVB","MMRN1","MMRN1_3JAVB"
"1045","XP_045675977","INSYN2B",44.5333018454568,-0.408206979218993,0.0857172971295119,-4.76224744466948,1.91448723893776e-06,7.83434760129892e-06,TRUE,"3JD9K","FAM196B","FAM196B_3JD9K"
"1050","XP_045676031","KIF5B",1049.73765382423,0.200094952433271,0.0363024578402631,5.5118844380654,3.55011995310265e-08,1.71082275948587e-07,TRUE,"3JFBM","KIF5B","KIF5B_3JFBM"
"1053","XP_045676066","NAP1L5",25.7294093798144,0.0700171056366314,0.0971374009000531,0.720804808321705,0.471029616639929,0.604736179777307,FALSE,"3JF1E","NAP1L5","NAP1L5_3JF1E"
"1057","XP_045676105","GTPBP4",63.9832190913457,0.280320749236949,0.0631128594033761,4.44157897276245,8.93011605414928e-06,3.38558880813846e-05,TRUE,"3JDD8","GTPBP4","GTPBP4_3JDD8"
"1063","XP_045676137","CISD2",26.7175859027543,-0.370418094970301,0.0959974049450489,-3.85862612830354,0.000114026216790865,0.000374550775211625,TRUE,"3JGEJ","CISD2","CISD2_3JGEJ"
"1066","XP_045676151","EMCN",1.85584335795058,-0.409841033710509,0.355120081814735,-1.15409140371938,0.24846269729792,0.373311069794541,FALSE,"3JGPU","EMCN","EMCN_3JGPU"
"1068","XP_045676153","LOC123806823",0.230672802377782,-0.0686844672428198,3.01511764085803,-0.0227800289819782,0.981825738454974,NA,FALSE,"3J1IH","MTTP","MTTP_3J1IH"
"1071","XP_045676167","DNAJB14",294.444538140182,0.0573362418819866,0.0413399588088964,1.3869448237004,0.165458588338883,0.270666008247864,FALSE,"3JDRG","DNAJB14","DNAJB14_3JDRG"
"1072","XP_045676169","ADH5",51.2077817529874,-0.103218636895457,0.064532253876031,-1.59948910344498,0.109711967874697,0.192241746550274,FALSE,"3JAQR","ADH5","ADH5_3JAQR"
"1084","XP_045676224","KLF6",1032.71197125772,-0.0798423843894901,0.0498474790842916,-1.60173364543626,0.109214521701677,0.19160044057807,FALSE,"3JE6N","KLF6","KLF6_3JE6N"
"1086","XP_045676226","PPA2",27.9338326789796,0.0973359827449117,0.109855191452302,0.886038988764348,0.375596517869422,0.511373893597184,FALSE,"3J90Y","PPA2","PPA2_3J90Y"
"1107","XP_045676309","RRH",0.795755345104052,0.776238005101915,0.635567445303524,1.22133065631014,0.221960850673083,0.341886667195844,FALSE,"3J308","RRH","RRH_3J308"
"1111","XP_045676339","FZD8",0.173928341510489,-0.546084879075475,3.01576340998303,-0.181076830253918,0.856307270732706,NA,FALSE,"3J2TY","-","-_3J2TY"
"1115","XP_045676354","PANK3",770.431044597395,-0.0143891148988389,0.0340608383697452,-0.422453339011765,0.672694152204482,0.780017743711178,FALSE,"3JC0J","PANK3","PANK3_3JC0J"
"1116","XP_045676355","UNC5C",0.308453622252314,-0.773570299133027,2.61053391453694,-0.296326469778978,0.766980773242509,NA,FALSE,"3J8CY","UNC5C","UNC5C_3J8CY"
"1119","XP_045676365","HARS1",20.4242956923645,0.0840529841731049,0.114734848306008,0.732584610640075,0.463811820118471,0.597965174650969,FALSE,"3JEBW","HARS","HARS_3JEBW"
"1120","XP_045676366","HPSE",151.875873792502,-0.780411421367639,0.0648788009968083,-12.0287583829737,2.50905587594657e-33,4.0634033190961e-32,TRUE,"3JG4H","HPSE","HPSE_3JG4H"
"1125","XP_045676388","PAPSS1",119.438019441494,-0.48162924307446,0.0563691367947066,-8.54420114376646,1.29428441589274e-17,1.10320372355175e-16,TRUE,"3J2A4","PAPSS1","PAPSS1_3J2A4"
"1128","XP_045676391","NEURL1B",51.7714943394764,-0.19486589577248,0.0944014204507871,-2.06422630975205,0.0389962640913901,0.0793538210354977,FALSE,"3J4B9","NEURL1B","NEURL1B_3J4B9"
"1129","XP_045676392","HADH",51.0002545557434,0.0384810153605379,0.0643690672196905,0.597818440171004,0.54996108510666,0.677906210310993,FALSE,"3J49A","HADH","HADH_3J49A"
"1131","XP_045676394","LOC123806955",24.8998976568107,-0.122810596946682,0.0985954640872883,-1.24560088117193,0.212910958637542,0.330647171622986,FALSE,"3JH6V","C4orf32","C4orf32_3JH6V"
