"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"NAALAD2",20.2565551757716,0.0763624499975938,0.11479247404485,0.665221745876462,0.505908673672525,0.638024638263769,FALSE,"N-acetylated alpha-linked acidic dipeptidase 2%2C transcript variant X1;transcript_id=XM_045818068.1",NA,NA
"ABI2",91.9521064382275,0.0437066839455326,0.0657065908757643,0.665179601665405,0.505935625740081,0.638024638263769,FALSE,"abl interactor 2%2C transcript variant X48;transcript_id=XM_045851844.1",NA,NA
"RAB9B",25.193637761247,-0.0754896223627598,0.113628896037423,-0.664352334620039,0.506464832542697,0.638641651569452,FALSE,"RAB9B%2C member RAS oncogene family%2C transcript variant X3;transcript_id=XR_006783268.1",NA,NA
"ENO3",5.65595172142206,0.147765463096559,0.222518117534941,0.664060368357895,0.5066516742665,0.638826886356364,FALSE,"enolase 3%2C transcript variant X1;transcript_id=XM_045824594.1",NA,NA
"RPL26",6409.35127943091,0.0359299440881647,0.0541152870445875,0.663951834138119,0.5067211392026,0.638857920722607,FALSE,"ribosomal protein L26;transcript_id=XM_045824667.1",NA,NA
"HSCB",10.8678193716628,-0.0972686455166941,0.146511631356924,-0.663897088687336,0.506756179721565,0.638857920722607,FALSE,"HscB mitochondrial iron-sulfur cluster cochaperone%2C transcript variant X2;transcript_id=XM_045826861.1",NA,NA
"TMEM63C",1.288423633609,0.268477396295065,0.404745909804208,0.663323309245887,0.507123511131795,0.639270616657271,FALSE,"transmembrane protein 63C%2C transcript variant X1;transcript_id=XM_045823124.1",NA,NA
"INTS7",121.121588143366,0.0367534578470752,0.0554382161584873,0.66296249038757,0.507354577608349,0.639411330710365,FALSE,"integrator complex subunit 7;transcript_id=XM_045838760.1",NA,NA
"B3GLCT",28.657908237882,-0.0581416116573675,0.0877008436175532,-0.662953846953994,0.507360113495255,0.639411330710365,FALSE,"beta 3-glucosyltransferase;transcript_id=XM_045844728.1",NA,NA
"FBXO44",1.89798026085457,-0.274078039224006,0.413444032249396,-0.662914488650008,0.50738532183226,0.639411330710365,FALSE,"F-box protein 44%2C transcript variant X1;transcript_id=XM_045858914.1",NA,NA
"SHPK",10.0055840033579,0.10397584895757,0.156850145170887,0.662899284181656,0.507395060216673,0.639411330710365,FALSE,"sedoheptulokinase;transcript_id=XM_045824463.1",NA,NA
"THSD4",0.44709690110697,-0.740029487969594,1.11797190576826,-0.661939252812485,0.508010154118663,NA,FALSE,"thrombospondin type 1 domain containing 4%2C transcript variant X2;transcript_id=XM_045848582.1",NA,NA
"ENTR1",16.5113576168733,0.0789710747415933,0.119334863897023,0.661760295044533,0.508124855943052,0.64028055634236,FALSE,"endosome associated trafficking regulator 1%2C transcript variant X4;transcript_id=XM_045845880.1",NA,NA
"TBX6",9.43752482072559,-0.107615268856309,0.162647501569399,-0.661647229855487,0.508197331347769,0.640283238918615,FALSE,"T-box transcription factor 6;transcript_id=XM_045848990.1",NA,NA
"LOC123821388",1.06863979666664,0.306127704287075,0.462685716827668,0.661632060712813,0.508207055263734,0.640283238918615,FALSE,"uncharacterized LOC123821388;transcript_id=XR_006786119.1",NA,NA
"LOC123823068",0.742094591580643,-0.503232148353106,0.761110509296498,-0.661181447643193,0.508495957465274,0.640596758388509,FALSE,"small nucleolar RNA SNORA42/SNORA80 family;transcript_id=XR_006786475.1",NA,NA
"PAX9",1.30242430392449,-0.296969023137605,0.44935104128085,-0.660884243844437,0.508686551277939,0.640786390563018,FALSE,"paired box 9%2C transcript variant X2;transcript_id=XM_045848585.1",NA,NA
"CCNC",76.5303361296443,0.046835077263367,0.0708943847884965,0.660631690409514,0.508848540685891,0.640939963077062,FALSE,"cyclin C%2C transcript variant X3;transcript_id=XM_045842770.1",NA,NA
"CARMIL3",0.54408191027492,-0.517162379410298,0.783390979666867,-0.660158711082196,0.509151985394167,0.641263589289835,FALSE,"capping protein regulator and myosin 1 linker 3;transcript_id=XM_045841082.1",NA,NA
"ZNF438",309.818280699185,0.03132007680313,0.0474470253159028,0.660106225724387,0.509185663752368,0.641263589289835,FALSE,"zinc finger protein 438%2C transcript variant X11;transcript_id=XM_045857828.1",NA,NA
"PLA2G4B",7.75937921475478,0.110936877858947,0.168140636467261,0.659786237222597,0.509391016494542,0.641471695023402,FALSE,"phospholipase A2 group IVB%2C transcript variant X2;transcript_id=XM_045822317.1",NA,NA
"BAHCC1",2.05882261332965,0.222756823898985,0.337660502530271,0.659706486929176,0.509442203025847,0.641485643098367,FALSE,"BAH domain and coiled-coil containing 1%2C transcript variant X1;transcript_id=XM_045836127.1",NA,NA
"POGK",9.66983701924934,0.0975023480794367,0.14787611371163,0.659351572286882,0.509670032331753,0.641721998668062,FALSE,"pogo transposable element derived with KRAB domain;transcript_id=XM_045838687.1",NA,NA
"EMC8",12.2606111615222,-0.0899864280405471,0.136505738904087,-0.659213515585407,0.509758669067074,0.641783074422555,FALSE,"ER membrane protein complex subunit 8;transcript_id=XM_045818963.1",NA,NA
"MTMR1",202.451885591976,-0.0261315207284711,0.0396635808913985,-0.658829085553846,0.510005527717274,0.642043325313473,FALSE,"myotubularin related protein 1%2C transcript variant X1;transcript_id=XM_045820468.1",NA,NA
"FABP2",1.67883204039829,0.261776360558858,0.397433190404907,0.658667587103532,0.510109251300634,0.642123357422356,FALSE,"fatty acid binding protein 2;transcript_id=XM_045831304.1",NA,NA
"LOC123827871",39.6661545603554,0.055475741242068,0.084233475090933,0.658594949124204,0.510155907181822,0.642131546006523,FALSE,"butyrophilin subfamily 3 member A2-like;transcript_id=XM_045852320.1",NA,NA
"DLG4",4.88299106390546,-0.148325360745839,0.225328579287345,-0.658262530278908,0.510369450604761,0.642321086157988,FALSE,"discs large MAGUK scaffold protein 4%2C transcript variant X14;transcript_id=XR_006783979.1",NA,NA
"ZNF513",23.5286019501252,0.0693856131448998,0.105411533072816,0.658235499686452,0.510386816913382,0.642321086157988,FALSE,"zinc finger protein 513%2C transcript variant X1;transcript_id=XM_045844334.1",NA,NA
"GTSF1",1.06076502670234,-0.323483470419886,0.491719352653275,-0.657861987075344,0.510626818693004,0.642572563644442,FALSE,"gametocyte specific factor 1;transcript_id=XM_045829382.1",NA,NA
"ANKRD10",54.1946043640279,-0.044598974183598,0.0678118762656093,-0.657686774642693,0.51073942235273,0.64266369643487,FALSE,"ankyrin repeat domain 10;transcript_id=XM_045821701.1",NA,NA
"BOLA1",11.3578372115867,-0.0902031902084084,0.137168902962341,-0.657606704291959,0.510790885433001,0.64267016986396,FALSE,"bolA family member 1;transcript_id=XM_045816906.1",NA,NA
"LOC123815974",1.38132273684434,-0.286122304423038,0.435131445744146,-0.657553728238883,0.510824935866358,0.64267016986396,FALSE,"uncharacterized LOC123815974;transcript_id=XR_006785195.1",NA,NA
"TOR1AIP2",265.637726874746,-0.0301521190174991,0.045876241831495,-0.657249107898787,0.511020754040862,0.642865957631991,FALSE,"torsin 1A interacting protein 2%2C transcript variant X2;transcript_id=XM_045838354.1",NA,NA
"CD93",1.01211488504338,-0.341350397333798,0.519512539229117,-0.657059015053445,0.511142970720101,0.642969130936493,FALSE,"CD93 molecule;transcript_id=XM_045833029.1",NA,NA
"LOC123829134",1.67153741901926,0.230285370888927,0.350586095770153,0.656858254412646,0.511272062636282,0.643068750979436,FALSE,"uncharacterized LOC123829134;transcript_id=XR_006787546.1",NA,NA
"GATAD2B",668.28969637106,0.0223387938515649,0.0340110031005698,0.656810791069864,0.511302584721723,0.643068750979436,FALSE,"GATA zinc finger domain containing 2B%2C transcript variant X5;transcript_id=XM_045816523.1",NA,NA
"RBM11",0.462105176726234,-0.679355201808445,1.0344869470739,-0.656707369513012,0.511369094955211,NA,FALSE,"RNA binding motif protein 11;transcript_id=XM_045851652.1",NA,NA
"EPC2",217.86500905327,-0.0269573627640008,0.0410748055571023,-0.656299217936032,0.511631620653028,0.643431981528968,FALSE,"enhancer of polycomb homolog 2%2C transcript variant X2;transcript_id=XM_045826754.1",NA,NA
"AP3S1",173.222988053254,-0.043343094245702,0.066135919156421,-0.655363905099578,0.512233485050046,0.644138239220427,FALSE,"adaptor related protein complex 3 subunit sigma 1%2C transcript variant X1;transcript_id=XM_045837880.1",NA,NA
"LOC123805783",0.685493956572289,-0.442922905382061,0.676119898832327,-0.655095207443232,0.51240645753811,0.644261590766268,FALSE,"small nucleolar RNA SNORA36 family;transcript_id=XR_006783376.1",NA,NA
"LOC123812591",2.73907287049465,-0.186197859927647,0.284247880482741,-0.655054523577889,0.512432650184325,0.644261590766268,FALSE,"elongation factor 1-alpha 1-like;transcript_id=XM_045829372.1",NA,NA
"LOC123808644",33.1594789844851,0.0690050393378046,0.105357211842306,0.654962656387382,0.51249179769315,0.644261590766268,FALSE,"small integral membrane protein 10-like protein 2A isoform X2","SMIM10L3","small integral membrane protein 10 like 3"
"LOC123810266",0.827037986737373,-0.405603184625129,0.619278154194575,-0.654961234911719,0.512492712919931,0.644261590766268,FALSE,"small nucleolar RNA SNORD67;transcript_id=XR_006784228.1",NA,NA
"TIGD5",0.544047433142915,-0.636738207321775,0.972271874941228,-0.654897281030848,0.512533890942984,0.644262714599635,FALSE,"tigger transposable element derived 5;transcript_id=XM_045860863.1",NA,NA
"LOC123826239",0.633035567558345,0.863192136943048,1.31839684907202,0.654728610395741,0.512642501276862,0.64434859501107,FALSE,"cAMP-regulated phosphoprotein 19-like%2C transcript variant X1;transcript_id=XM_045850221.1",NA,NA
"MAP2",2.06759793210441,-0.349343199129382,0.533757672084494,-0.654497756941058,0.51279117179204,0.644484810253053,FALSE,"microtubule associated protein 2%2C transcript variant X7;transcript_id=XM_045851902.1",NA,NA
"TTLL12",32.2479206763188,-0.0551185567601935,0.0842253439580833,-0.654417710512699,0.512842727246058,0.644498957790838,FALSE,"tubulin tyrosine ligase like 12;transcript_id=XM_045835072.1",NA,NA
"GAS8",2.72214964544105,0.187878563857594,0.287163469594776,0.654256490641773,0.512946572226804,0.644578811159211,FALSE,"growth arrest specific 8%2C transcript variant X3;transcript_id=XM_045819227.1",NA,NA
"SMIM30",1.26295664046017,-0.287561519634912,0.439610254396329,-0.654128325622863,0.513029133724096,0.644631908834811,FALSE,"small integral membrane protein 30;transcript_id=XM_045847646.1",NA,NA
"PPP2R2B",5.55602932619039,-0.150155818179256,0.229597846953821,-0.65399488789395,0.513115099157057,0.644684112476198,FALSE,"protein phosphatase 2 regulatory subunit Bbeta%2C transcript variant X2;transcript_id=XM_045830216.1",NA,NA
"ZC3H10",24.6498763561507,0.0611144994026088,0.093458373517365,0.653922137766002,0.513161970592793,0.644684112476198,FALSE,"zinc finger CCCH-type containing 10;transcript_id=XM_045829012.1",NA,NA
"LAG3",3.3028661039281,-0.181563188966862,0.277672145444141,-0.653876133943678,0.51319161107575,0.644684112476198,FALSE,"lymphocyte activating 3;transcript_id=XM_045826559.1",NA,NA
"C1QTNF5",0.538408514974551,-0.584943480553186,0.895292579367647,-0.653354550270412,0.513527732286777,0.645055688223565,FALSE,"C1q and TNF related 5;transcript_id=XM_045838730.1",NA,NA
"DNTT",0.3358127256463,1.15790478673899,1.77240155394628,0.653297095210107,0.513564764731554,NA,FALSE,"DNA nucleotidylexotransferase;transcript_id=XM_045854385.1",NA,NA
"LOC123824243",3.10186551613096,0.174964538167841,0.267859192338073,0.65319594463278,0.513629964336541,0.645106984203317,FALSE,"nucleosome assembly protein 1-like 1;transcript_id=XM_045847375.1",NA,NA
"LOC123829633",2.33553376026757,0.209963476128961,0.321454980858023,0.653166037647105,0.513649242596451,0.645106984203317,FALSE,"small Cajal body-specific RNA 1;transcript_id=XR_006787636.1",NA,NA
"LOC123805151",0.43980773511405,0.693491891288264,1.06184653394741,0.653099924628668,0.513691860864118,NA,FALSE,"protein BEX1-like%2C transcript variant X1;transcript_id=XM_045817625.1",NA,NA
"LOC123808122",12.9029925263387,0.0811605167706173,0.124292553656907,0.652979719079957,0.513769353377169,0.645207166749986,FALSE,"cytochrome c oxidase assembly factor 8%2C transcript variant X2;transcript_id=XM_045822482.1",NA,NA
"STOML2",16.3648856660119,0.0753492482619935,0.1154040553831,0.652916814854218,0.513809908060573,0.645207432444468,FALSE,"stomatin like 2;transcript_id=XM_045840512.1",NA,NA
"LOC123825360",1.47764666974728,0.301227357223637,0.461442445576172,0.65279507793765,0.513888397218397,0.645255329882533,FALSE,"small nucleolar RNA SNORA13;transcript_id=XR_006786896.1",NA,NA
"SNAI3",3.09375998879136,0.218030586178604,0.334095982996864,0.652598646122155,0.514015058623654,0.645363701724611,FALSE,"snail family transcriptional repressor 3%2C transcript variant X2;transcript_id=XM_045818973.1",NA,NA
"LOC123809574",2.03769164327606,-0.246942736352746,0.37882426185462,-0.651866211376701,0.514487483771049,0.645906140823486,FALSE,"uncharacterized LOC123809574;transcript_id=XR_006784026.1",NA,NA
"SH3RF1",3.71312727346671,-0.188336089513068,0.289163705825826,-0.651313030365262,0.514844438654626,0.646260460781019,FALSE,"SH3 domain containing ring finger 1;transcript_id=XM_045831436.1",NA,NA
"RXFP2",4.55992348533465,0.14407217433896,0.221205864916472,0.651303591762189,0.514850530282684,0.646260460781019,FALSE,"relaxin family peptide receptor 2;transcript_id=XM_045844773.1",NA,NA
"OSBPL6",0.935335276584228,-0.356472176940738,0.547925304131446,-0.650585352150887,0.515314188423888,0.646754113922773,FALSE,"oxysterol binding protein like 6%2C transcript variant X3;transcript_id=XM_045857496.1",NA,NA
"RAD51",26.5520470594349,0.0711796321303798,0.109411332962654,0.65056909739575,0.515324684156687,0.646754113922773,FALSE,"RAD51 recombinase;transcript_id=XM_045822691.1",NA,NA
"IL17RC",8.45534494050416,-0.110661299986781,0.170129038325596,-0.650455096178204,0.515398298124042,0.646788867156351,FALSE,"interleukin 17 receptor C%2C transcript variant X4;transcript_id=XM_045832063.1",NA,NA
"CDKL4",0.94347657721048,-0.398084932270191,0.612060803010295,-0.650400957408631,0.515433259045063,0.646788867156351,FALSE,"cyclin dependent kinase like 4;transcript_id=XM_045828282.1",NA,NA
"LOC123811211",4.04388647285565,-0.176297902613379,0.271214496650021,-0.650031265994147,0.515672025713139,0.647037714359817,FALSE,"syncytin-1-like;transcript_id=XM_045827258.1",NA,NA
"FAM151B",4.65514555213572,0.136132491655046,0.209520089541234,0.649734791318209,0.5158635465238,0.647227245591522,FALSE,"family with sequence similarity 151 member B;transcript_id=XM_045848065.1",NA,NA
"LOC123816288",1.64681707689408,-0.231382457647852,0.356330261618736,-0.649348322527332,0.516113258371372,0.64748975063801,FALSE,"U6atac minor spliceosomal RNA;transcript_id=XR_006785254.1",NA,NA
"FAM118B",25.5178902633353,0.0677574717961571,0.104357367026321,0.649283071496689,0.51615542567189,0.64749185997102,FALSE,"family with sequence similarity 118 member B;transcript_id=XM_045860373.1",NA,NA
"CDCA3",3.51676099506175,-0.164982286320427,0.25425584042568,-0.648882975683906,0.51641401942465,0.647732574599689,FALSE,"cell division cycle associated 3%2C transcript variant X2;transcript_id=XM_045826498.1",NA,NA
"LOC123820004",2.34339417351513,-0.268133667726003,0.413237543939064,-0.648860858987059,0.516428316058315,0.647732574599689,FALSE,"cyclin-dependent kinase inhibitor 2A-like%2C transcript variant X2;transcript_id=XM_045840658.1",NA,NA
"CCDC39",3.4267076491715,0.161660111344923,0.249230788731368,0.648636198472122,0.516573552313076,0.647863928963537,FALSE,"coiled-coil domain containing 39;transcript_id=XM_045850904.1",NA,NA
"CUNH4orf33",4.09341836647016,-0.1520595493392,0.234461588851236,-0.648547807272946,0.516630700362676,0.647884795020801,FALSE,"chromosome unknown C4orf33 homolog%2C transcript variant X3;transcript_id=XM_045831189.1",NA,NA
"RCE1",5.35070220869727,0.128969558287346,0.198899335254862,0.648416235891838,0.516715772001161,0.647925856769987,FALSE,"Ras converting CAAX endopeptidase 1%2C transcript variant X2;transcript_id=XM_045855395.1",NA,NA
"LOC123809832",0.750169950343376,0.438416070803704,0.676193502599919,0.648358893006252,0.516752851128791,0.647925856769987,FALSE,"small nucleolar RNA SNORD109A;transcript_id=XR_006784121.1",NA,NA
"PIDD1",2.69690167635311,-0.199103290646724,0.307138641616315,-0.648252169114719,0.516821864734039,0.647925856769987,FALSE,"p53-induced death domain protein 1%2C transcript variant X2;transcript_id=XM_045821066.1",NA,NA
"LOC123817844",2.33165947056197,0.1900313782185,0.293146761843911,0.648246554125963,0.516825495830346,0.647925856769987,FALSE,"U6 spliceosomal RNA;transcript_id=XR_006785542.1",NA,NA
"GCN1",139.339087910353,0.0351503818979922,0.0542558818382235,0.647863064926329,0.517073521583346,0.64813867800764,FALSE,"GCN1 activator of EIF2AK4;transcript_id=XM_045841667.1",NA,NA
"MED27",13.8106157788361,0.0917627470661907,0.141640050443646,0.64785875731314,0.517076307928436,0.64813867800764,FALSE,"mediator complex subunit 27%2C transcript variant X3;transcript_id=XM_045846496.1",NA,NA
"LOC123819203",0.70276303162028,-0.432962782531686,0.668400774859698,-0.64775924687186,0.517140677624971,0.64816856248089,FALSE,"tripartite motif-containing protein 6-like isoform X1","TRIM6","tripartite motif containing 6"
"SMIM6",2.85324534230067,0.177072924318187,0.273471475090162,0.647500527284638,0.517308053362556,0.648317873615262,FALSE,"small integral membrane protein 6;transcript_id=XM_045835986.1",NA,NA
"RAB7B",3.29632811189569,0.188036015512475,0.290425633648333,0.647449789987072,0.517340880577626,0.648317873615262,FALSE,"RAB7B%2C member RAS oncogene family%2C transcript variant X2;transcript_id=XM_045841410.1",NA,NA
"HID1",0.595910245846623,-0.651256200681022,1.0060980960902,-0.647308849119059,0.517432075487415,0.648381351035824,FALSE,"HID1 domain containing%2C transcript variant X2;transcript_id=XM_045837466.1",NA,NA
"LOC123823310",2.03975587306454,0.250537941571645,0.387135648607297,0.647158024514001,0.517529674823571,0.648452843109791,FALSE,"uncharacterized LOC123823310;transcript_id=XR_006786519.1",NA,NA
"LOC123807863",14.0814371390669,0.0848440191759426,0.131151700316634,0.646915129358651,0.517686873485923,0.648598994724666,FALSE,"uncharacterized LOC123807863%2C transcript variant X1;transcript_id=XR_006783728.1",NA,NA
"DAD1",79.6020861360215,-0.0415484990661268,0.0642614397794767,-0.646554126529176,0.517920555575688,0.648840940413754,FALSE,"defender against cell death 1;transcript_id=XM_045841202.1",NA,NA
"BATF2",3.90830046955922,-0.169091980734671,0.261783669098925,-0.645922571551906,0.518329500968008,0.649302397507742,FALSE,"basic leucine zipper ATF-like transcription factor 2%2C transcript variant X1;transcript_id=XM_045855073.1",NA,NA
"STAC2",0.408138007848174,1.00543878104623,1.55667336601526,0.645889370883204,0.518351003730242,NA,FALSE,"SH3 and cysteine rich domain 2%2C transcript variant X1;transcript_id=XM_045836851.1",NA,NA
"CLDN11",0.426329340516658,1.1979721678406,1.85545343394899,0.645649276840613,0.518506516885357,NA,FALSE,"claudin 11;transcript_id=XM_045851517.1",NA,NA
"COL14A1",4.35769669759706,-0.150374213864473,0.233088071993276,-0.645139035123215,0.518837089518255,0.649856305001488,FALSE,"collagen type XIV alpha 1 chain%2C transcript variant X2;transcript_id=XM_045861220.1",NA,NA
"ENOSF1",0.706430631893347,-0.379569406803961,0.588375192826128,-0.64511456538605,0.518852945573939,0.649856305001488,FALSE,"enolase superfamily member 1%2C transcript variant X1;transcript_id=XM_045849679.1",NA,NA
"SLC4A2",32.1121442575061,-0.0722900079453793,0.112124311772347,-0.644730895580915,0.519101591096956,0.650116816477182,FALSE,"solute carrier family 4 member 2%2C transcript variant X1;transcript_id=XM_045837720.1",NA,NA
"ECHDC2",1.08755923545953,0.35255917385305,0.547794755296523,0.643597205785967,0.519836662654272,0.650986433781988,FALSE,"enoyl-CoA hydratase domain containing 2;transcript_id=XM_045856613.1",NA,NA
"MANSC1",13.3706838191119,-0.0804179364126865,0.124987722534769,-0.643406686527275,0.519960245846932,0.651090213892107,FALSE,"MANSC domain containing 1%2C transcript variant X2;transcript_id=XM_045829390.1",NA,NA
"LOC123818768",705.070795540893,-0.0322523462378504,0.0501515163290793,-0.643098127406958,0.520160429513597,0.651289888766222,FALSE,"uncharacterized LOC123818768%2C transcript variant X1;transcript_id=XR_006785695.1",NA,NA
"PLEKHA6",0.8255121227653,0.348833665351928,0.542542156429524,0.642961401649608,0.520249145682152,0.651349975488857,FALSE,"pleckstrin homology domain containing A6%2C transcript variant X12;transcript_id=XM_045841599.1",NA,NA
"COPS4",64.9444317307097,0.0478614907133865,0.0745672906514324,0.641856372884954,0.520966443178848,0.652196972662178,FALSE,"COP9 signalosome subunit 4%2C transcript variant X2;transcript_id=XM_045820208.1",NA,NA
"LOC123809592",0.439267991343526,0.730013260359883,1.1376857782737,0.641665101472562,0.521090653175081,NA,FALSE,"uncharacterized LOC123809592%2C transcript variant X4;transcript_id=XR_006784030.1",NA,NA
"LOC123819112",0.708272261865462,-0.41996113571634,0.654678192432238,-0.641477202953889,0.521212687688012,0.652433306852435,FALSE,"small integral membrane protein 10-like protein 2A","SMIM10L2B","small integral membrane protein 10 like 2B"
"MDH2",85.8292931133143,-0.036379971588781,0.056716089230565,-0.641440058408953,0.521236813709346,0.652433306852435,FALSE,"malate dehydrogenase 2;transcript_id=XM_045819568.1",NA,NA
"NDUFA6",17.8283316237943,-0.0755760625152238,0.117870503674481,-0.641178752607519,0.521406552570194,0.652594693633989,FALSE,"NADH:ubiquinone oxidoreductase subunit A6;transcript_id=XM_045835004.1",NA,NA
"SCN4A",5.99744746659656,-0.135921279284521,0.212221488036964,-0.640468976736451,0.521867751868926,0.653120819754264,FALSE,"sodium voltage-gated channel alpha subunit 4%2C transcript variant X1;transcript_id=XM_045836301.1",NA,NA
"EMP3",246.395233049996,-0.0382989523423032,0.0598283872058402,-0.640146828804447,0.522077146863781,0.653331753504887,FALSE,"epithelial membrane protein 3;transcript_id=XM_045856407.1",NA,NA
"PJA1",6.77654826832037,0.127309735772125,0.198906034311138,0.640049640590498,0.522140327332905,0.653359694471101,FALSE,"praja ring finger ubiquitin ligase 1%2C transcript variant X2;transcript_id=XM_045847531.1",NA,NA
"NECTIN3",4.95789952862908,0.133553985548953,0.208775641558918,0.639700994578255,0.52236700874239,0.653592205509078,FALSE,"nectin cell adhesion molecule 3%2C transcript variant X2;transcript_id=XM_045851507.1",NA,NA
"ATG14",619.407292671837,-0.0315703765080052,0.0493630069669993,-0.639555376541607,0.522461701123601,0.653659546747222,FALSE,"autophagy related 14;transcript_id=XM_045823113.1",NA,NA
"SOX30",0.395432852771986,1.08970363137636,1.70385912399886,0.639550310250349,0.522464995786217,NA,FALSE,"SRY-box transcription factor 30%2C transcript variant X1;transcript_id=XM_045829143.1",NA,NA
"PEX11A",1.3746459540482,-0.267874782310566,0.41898181751257,-0.639347033961754,0.522597197306266,0.653777923695175,FALSE,"peroxisomal biogenesis factor 11 alpha%2C transcript variant X2;transcript_id=XM_045824853.1",NA,NA
"SCN7A",0.828949649963017,-0.401476013284863,0.628304722083388,-0.63898296347927,0.522834014895328,0.653984925892436,FALSE,"sodium voltage-gated channel alpha subunit 7%2C transcript variant X1;transcript_id=XM_045858705.1",NA,NA
"CCDC22",26.760315434496,-0.062628693109281,0.0980155475971005,-0.638966925601645,0.522844448349946,0.653984925892436,FALSE,"coiled-coil domain containing 22%2C transcript variant X2;transcript_id=XM_045860681.1",NA,NA
"PLIN4",0.98108422202954,0.358073150324906,0.560479032621901,0.63886984076791,0.522907609251777,0.654012778193765,FALSE,"perilipin 4%2C transcript variant X1;transcript_id=XM_045830741.1",NA,NA
"SLC12A3",7.77133464830983,-0.111652114707199,0.174847199143353,-0.638569649695436,0.523102930644341,0.654205909430322,FALSE,"solute carrier family 12 member 3%2C transcript variant X2;transcript_id=XM_045818996.1",NA,NA
"NPHP4",2.06030241125319,-0.230924576821527,0.36170380303284,-0.638435578739437,0.523190176934012,0.6542638595438,FALSE,"nephrocystin 4%2C transcript variant X3;transcript_id=XM_045858765.1",NA,NA
"KANSL1",2540.69262232256,0.0240543114795008,0.0376886196257186,0.638238060146045,0.523318725197162,0.654373445823159,FALSE,"KAT8 regulatory NSL complex subunit 1%2C transcript variant X3;transcript_id=XM_045836021.1",NA,NA
"XPC",53.4803934152631,-0.0508190711903708,0.0796513295425302,-0.638019120110678,0.523461233815666,0.654500470050344,FALSE,"XPC complex subunit%2C DNA damage recognition and repair factor%2C transcript variant X1;transcript_id=XM_045832334.1",NA,NA
"PAQR6",1.03612718297682,0.339347803633455,0.53211316731253,0.637736151780178,0.523645448104127,0.6545882026905,FALSE,"progestin and adipoQ receptor family member 6;transcript_id=XM_045816945.1",NA,NA
"PHETA2",45.0884855135317,0.0592207984958838,0.0928624126804072,0.637726253136417,0.523651892789759,0.6545882026905,FALSE,"PH domain containing endocytic trafficking adaptor 2%2C transcript variant X2;transcript_id=XR_006785246.1",NA,NA
"CADPS",0.638542597891007,-0.586250142098608,0.919286893384089,-0.63772272433962,0.52365419028464,0.6545882026905,FALSE,"calcium dependent secretion activator%2C transcript variant X26;transcript_id=XM_045832207.1",NA,NA
"SNAP29",560.376679741311,-0.0234508443712807,0.0367802978576124,-0.637592562791794,0.523738938218463,0.654642972952551,FALSE,"synaptosome associated protein 29;transcript_id=XM_045819860.1",NA,NA
"TNFSF11",8.55531885720299,-0.106172132736438,0.166629342137408,-0.637175490069957,0.52401054083895,0.654931273807231,FALSE,"TNF superfamily member 11;transcript_id=XM_045839208.1",NA,NA
"FAM221A",3.42639606456186,0.168272099917374,0.264175715078491,0.636970358412309,0.524144151451919,0.655047074640192,FALSE,"family with sequence similarity 221 member A%2C transcript variant X2;transcript_id=XM_045828166.1",NA,NA
"LOC123826919",2.34118608247142,0.223390178553294,0.351300143504461,0.63589549473229,0.524844539339675,0.655813346034396,FALSE,"protein S100-P-like;transcript_id=XM_045851146.1",NA,NA
"KAT6B",288.265853563889,-0.0265998071711807,0.0418369653237468,-0.635796764066026,0.524908896879548,0.655813346034396,FALSE,"lysine acetyltransferase 6B%2C transcript variant X4;transcript_id=XM_045841883.1",NA,NA
"LOC123824591",1.18422263994785,-0.309901085235017,0.487427815915055,-0.635788674992288,0.524914169917648,0.655813346034396,FALSE,"phosphoglycerate kinase 1-like;transcript_id=XM_045847832.1",NA,NA
"CCDC107",11.0339886494484,-0.0898805843495464,0.141371084651636,-0.63577770921846,0.524921318238374,0.655813346034396,FALSE,"coiled-coil domain containing 107%2C transcript variant X1;transcript_id=XM_045840404.1",NA,NA
"LOC123830055",8.7584990125066,0.111631652118553,0.175634377906246,0.635591126573989,0.52504295455504,0.655883460185069,FALSE,"protein regulator of cytokinesis 1-like;transcript_id=XM_045856038.1",NA,NA
"LOC123822567",1.20110117636664,-0.272013574948065,0.427986481603826,-0.635565810230098,0.525059459810507,0.655883460185069,FALSE,"cytochrome c oxidase subunit 6B1-like;transcript_id=XM_045844641.1",NA,NA
"LOC123828941",31.1878290039025,0.059244897067435,0.0932326801241697,0.635452043087586,0.525133634768435,0.65592488447763,FALSE,"uncharacterized LOC123828941%2C transcript variant X3;transcript_id=XR_006787531.1",NA,NA
"LOC123816964",0.72402903672714,0.496368395032309,0.782574018791695,0.634276609129842,0.525900318936456,0.656795985668302,FALSE,"uncharacterized LOC123816964;transcript_id=XR_006785359.1",NA,NA
"LOC123826651",6.17800088500948,-0.150677142683041,0.23756484288874,-0.634256907928119,0.525913174042911,0.656795985668302,FALSE,"histone H2B type 1-K-like;transcript_id=XM_045850681.1",NA,NA
"TCEAL8",1.58923267527134,-0.264950045768404,0.417863519880158,-0.634058809068547,0.526042443203717,0.656890566441811,FALSE,"transcription elongation factor A like 8;transcript_id=XM_045817577.1",NA,NA
"USP38",59.5308486909966,0.041248865229777,0.0650597657477428,0.634014966941502,0.526071054523023,0.656890566441811,FALSE,"ubiquitin specific peptidase 38;transcript_id=XM_045831475.1",NA,NA
