"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"TET2",1049.18863296173,0.0136439159774395,0.0540781938522846,0.252299771969234,0.800809364377589,0.90815662082546,FALSE,"tet methylcytosine dioxygenase 2%2C transcript variant X1;transcript_id=XM_045820029.1",NA,NA
"TET3",1668.7771891667,0.119825532676842,0.0864393264109721,1.38623862137861,0.165674051971088,0.398824482850146,FALSE,"tet methylcytosine dioxygenase 3%2C transcript variant X2;transcript_id=XM_045828601.1",NA,NA
"TEX10",130.038009696441,0.0850118997797489,0.124519251639797,0.682720933993941,0.494783199082928,0.717966918482519,FALSE,"testis expressed 10%2C transcript variant X1;transcript_id=XM_045840102.1",NA,NA
"TEX101",0,NA,NA,NA,NA,NA,FALSE,"testis expressed 101;transcript_id=XM_045845082.1",NA,NA
"TEX11",0.0346567124961809,-0.0373713220474359,3.26654375307195,-0.0114406310989378,0.990871896207353,NA,FALSE,"testis expressed 11;transcript_id=XM_045847378.1",NA,NA
"TEX12",4.41525203315033,0.139157841247892,0.232130679082276,0.599480610654523,0.548852436042429,0.755031943015679,FALSE,"testis expressed 12%2C transcript variant X2;transcript_id=XM_045839351.1",NA,NA
"TEX13D",0.445168498117722,0.315728055024253,0.607368142990017,0.519829791318907,0.60318221324546,NA,FALSE,"TEX13 family member D;transcript_id=XM_045852196.1",NA,NA
"TEX14",9.34151579627779,0.0161766033468146,0.138758844254237,0.116580701098774,0.907192331718755,0.9591588561971,FALSE,"testis expressed 14%2C intercellular bridge forming factor%2C transcript variant X1;transcript_id=XM_045836923.1",NA,NA
"TEX15",0.314798717038206,0.272712480354333,0.67330011101248,0.405038519812866,0.68544919681245,NA,FALSE,"testis expressed 15%2C meiosis and synapsis associated;transcript_id=XM_045821805.1",NA,NA
"TEX19",0.0829341917444903,-0.29022686214659,1.9091280910962,-0.152020633660021,0.879170661487793,NA,FALSE,"testis expressed 19%2C transcript variant X1;transcript_id=XM_045837238.1",NA,NA
"TEX2",845.109810951836,0.0865892791877562,0.109276105916081,0.792389868415083,0.428133385144829,0.664783000889021,FALSE,"testis expressed 2%2C transcript variant X1;transcript_id=XM_045836056.1",NA,NA
"TEX22",0.466991278723526,-0.159692282034945,0.504860360707976,-0.316309804578449,0.751767369942152,NA,FALSE,"testis expressed 22;transcript_id=XM_045821976.1",NA,NA
"TEX26",0.145374888900906,-0.0982279004656066,1.38503354002504,-0.0709209543501962,0.943460666206291,NA,FALSE,"testis expressed 26;transcript_id=XM_045844953.1",NA,NA
"TEX261",76.8113818241223,0.121174423441567,0.0853094124770042,1.42041094790367,0.155488077408791,0.384783473090768,FALSE,"testis expressed 261;transcript_id=XM_045827518.1",NA,NA
"TEX264",27.2030422086603,-0.145420469029638,0.139176067587418,-1.04486691965411,0.296084480689385,0.55021510395716,FALSE,"testis expressed 264%2C ER-phagy receptor%2C transcript variant X3;transcript_id=XM_045857392.1",NA,NA
"TEX28",0.240171112616985,-0.351651126281677,0.920169080981421,-0.38215925045712,0.70234324542175,NA,FALSE,"testis expressed 28;transcript_id=XM_045845484.1",NA,NA
"TEX29",0.180790631388605,-0.206977800400619,1.0441830870839,-0.198219836119591,0.842873068416273,NA,FALSE,"testis expressed 29;transcript_id=XM_045821787.1",NA,NA
"TEX30",23.8125037184523,0.344685486848342,0.146770597049629,2.34846415956044,0.0188510133208687,0.11156268012933,FALSE,"testis expressed 30%2C transcript variant X2;transcript_id=XR_006783670.1",NA,NA
"TEX33",0.0573765228904385,-0.00509934935244159,3.25156758694098,-0.00156827413734893,0.998748698791629,NA,FALSE,"testis expressed 33;transcript_id=XM_045835184.1",NA,NA
"TEX35",0,NA,NA,NA,NA,NA,FALSE,"testis expressed 35;transcript_id=XM_045838727.1",NA,NA
"TEX36",0.100421637057221,0.0712681874166877,2.2915354753393,0.0311006258395957,0.975189290564424,NA,FALSE,"testis expressed 36;transcript_id=XM_045854638.1",NA,NA
"TEX37",0.00669075313188548,0.0668089401043925,3.26654375307195,0.0204524859162115,0.983682414884358,NA,FALSE,"testis expressed 37;transcript_id=XM_045835189.1",NA,NA
"TEX38",0.478001335073896,-0.14995854668661,0.5592301247792,-0.268151768014676,0.788582499299527,NA,FALSE,"testis expressed 38%2C transcript variant X1;transcript_id=XM_045859665.1",NA,NA
"TEX43",0.0911425640304752,0.0406483992004824,2.32421473590737,0.017489089356717,0.98604643694871,NA,FALSE,"testis expressed 43;transcript_id=XM_045837869.1",NA,NA
"TEX45",0.174475612989788,0.0709345151411034,1.04596240662977,0.0678174614034779,0.945930943573246,NA,FALSE,"testis expressed 45;transcript_id=XM_045830166.1",NA,NA
"TEX46",0.00839217694910771,0.0416282715904102,3.26654375307195,0.0127438279530962,0.989832171649391,NA,FALSE,"testis expressed 46;transcript_id=XM_045858818.1",NA,NA
