"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"SAT1",910.943561327045,0.284154131241913,0.151334692627984,1.87765360544545,0.0604285673688121,0.331481190010932,FALSE,"spermidine/spermine N1-acetyltransferase 1;transcript_id=XM_045855940.1",NA,NA
"SAT2",1.96383390205435,-0.284874688639732,0.386358028308754,-0.737333425907427,0.46091960985882,NA,FALSE,"spermidine/spermine N1-acetyltransferase family member 2;transcript_id=XM_045824666.1",NA,NA
"SATB1",537.661113446452,-0.227486089396028,0.0939671744813648,-2.42091018115206,0.0154817020259842,0.193839396828286,FALSE,"SATB homeobox 1%2C transcript variant X3;transcript_id=XM_045856636.1",NA,NA
"SATB2",4.96346099505026,0.323272115139459,0.294420136395605,1.09799594245513,0.272206261055911,NA,FALSE,"SATB homeobox 2%2C transcript variant X3;transcript_id=XM_045847651.1",NA,NA
"SATL1",0.508176704921144,1.20503411080553,0.806426257454917,1.49428927898333,0.135100026093225,NA,FALSE,"spermidine/spermine N1-acetyl transferase like 1;transcript_id=XM_045847389.1",NA,NA
"SAV1",168.027536475555,0.266506958472184,0.126298646436118,2.11013313279635,0.0348468901142979,0.27147072438797,FALSE,"salvador family WW domain containing protein 1;transcript_id=XM_045822664.1",NA,NA
"SAXO1",0.257704720010865,0.645311388863531,1.27719584550362,0.50525641085927,0.613378753947526,NA,FALSE,"stabilizer of axonemal microtubules 1;start_range=.,12650409;transcript_id=XM_045841049.1",NA,NA
"SAXO2",0.0407895305376653,0.414696533252846,3.59454340120295,0.115368347789058,0.908153166216732,NA,FALSE,"stabilizer of axonemal microtubules 2;transcript_id=XM_045824727.1",NA,NA
"SAYSD1",5.69817889312859,-0.232176716005502,0.234079833677684,-0.991869792274363,0.321261046526228,0.64027974232592,FALSE,"SAYSVFN motif domain containing 1;transcript_id=XM_045843429.1",NA,NA
"SBDS",69.3846858347013,0.0579487974640412,0.0820421678418058,0.706329427761812,0.479983296990459,0.752784570684031,FALSE,"SBDS ribosome maturation factor;transcript_id=XM_045819601.1",NA,NA
"SBF1",160.124242545053,-0.15532800987905,0.1111366658661,-1.39763064393341,0.162224011228509,0.484120867596974,FALSE,"SET binding factor 1%2C transcript variant X1;transcript_id=XM_045834800.1",NA,NA
"SBF2",1.39885605086528,0.108503183703491,0.483170888464083,0.224564820220034,0.822317835270663,NA,FALSE,"SET binding factor 2%2C transcript variant X1;transcript_id=XM_045825232.1",NA,NA
"SBK1",6.99460228042163,-0.102432293493167,0.217130159871174,-0.47175525295031,0.63710149372703,0.844968885594835,FALSE,"SH3 domain binding kinase 1%2C transcript variant X1;transcript_id=XM_045849219.1",NA,NA
"SBK2",4.9062062073358,-0.0958576401417283,0.28759929421498,-0.333302765583545,0.738905751993222,NA,FALSE,"SH3 domain binding kinase family member 2%2C transcript variant X1;transcript_id=XM_045830323.1",NA,NA
"SBK3",0.944694542552214,-0.225126589775369,0.518612871575609,-0.434093718290113,0.66422038690494,NA,FALSE,"SH3 domain binding kinase family member 3%2C transcript variant X3;transcript_id=XM_045830400.1",NA,NA
"SBNO1",244.210825788203,-0.107878653691257,0.058597195198303,-1.841020774564,0.0656185143808387,0.34297185784055,FALSE,"strawberry notch homolog 1%2C transcript variant X6;transcript_id=XM_045842738.1",NA,NA
"SBNO2",567.892343592653,0.369792041617806,0.221168963260716,1.67198885488237,0.0945265198085755,0.393596274129558,FALSE,"strawberry notch homolog 2%2C transcript variant X1;transcript_id=XM_045830976.1",NA,NA
"SBSN",5.23642260180625,0.0193535842332101,0.26362583591783,0.0734130786758036,0.941477410400993,NA,FALSE,"suprabasin;transcript_id=XM_045846694.1",NA,NA
"SBSPON",15.2499889738576,0.359164163670061,0.28407371319117,1.26433438573163,0.20611003261863,0.533240629126796,FALSE,"somatomedin B and thrombospondin type 1 domain containing%2C transcript variant X2;transcript_id=XM_045849441.1",NA,NA
"SC5D",178.384441408039,-0.150838137954939,0.0926688744032817,-1.62771091076938,0.103586198492312,0.408348239309587,FALSE,"sterol-C5-desaturase;transcript_id=XM_045860177.1",NA,NA
"SCAF1",123.33793028502,-0.034322657711352,0.111989355015233,-0.306481430370622,0.759238116441247,0.904301282243538,FALSE,"SR-related CTD associated factor 1%2C transcript variant X1;transcript_id=XM_045856270.1",NA,NA
"SCAF11",1174.63890751112,0.165926151072894,0.0790796467853363,2.09821563218795,0.0358861013246387,0.274734286623484,FALSE,"SR-related CTD associated factor 11%2C transcript variant X1;transcript_id=XM_045829099.1",NA,NA
"SCAF4",481.778011552722,0.180963071831854,0.151295874501577,1.19608728544655,0.231662498780426,0.556969823411003,FALSE,"SR-related CTD associated factor 4%2C transcript variant X1;transcript_id=XM_045852647.1",NA,NA
"SCAF8",470.062403764994,0.0532645591182666,0.0512198366848356,1.03992051841189,0.298376828857861,0.61993345035323,FALSE,"SR-related CTD associated factor 8%2C transcript variant X6;transcript_id=XR_006786131.1",NA,NA
"SCAI",136.586090531522,0.0863855905964466,0.194364749974735,0.444450913077992,0.65671661073387,0.853843576891671,FALSE,"suppressor of cancer cell invasion%2C transcript variant X1;transcript_id=XM_045846337.1",NA,NA
"SCAMP1",28.3365157200717,-0.200526358218833,0.167685220879924,-1.19584992145746,0.231755130625341,0.556969823411003,FALSE,"secretory carrier membrane protein 1;transcript_id=XM_045847923.1",NA,NA
"SCAMP2",168.653862320576,0.0445154997191845,0.077883100451734,0.57156815099794,0.567614577471988,0.806421425814697,FALSE,"secretory carrier membrane protein 2;transcript_id=XM_045848642.1",NA,NA
"SCAMP3",101.532510160701,0.268954317860848,0.141680304116244,1.89831832687329,0.0576541611782815,0.325197907955532,FALSE,"secretory carrier membrane protein 3%2C transcript variant X2;transcript_id=XM_045816708.1",NA,NA
"SCAMP4",31.8310495084727,-0.174479560740754,0.129193360019924,-1.35053040430132,0.176845907767466,0.501222248702827,FALSE,"secretory carrier membrane protein 4%2C transcript variant X1;transcript_id=XM_045831552.1",NA,NA
"SCAMP5",6.09212077959607,0.14695084371477,0.206458073608071,0.711770875057825,0.476606670781978,0.749981075934229,FALSE,"secretory carrier membrane protein 5%2C transcript variant X1;transcript_id=XM_045848621.1",NA,NA
"SCAND1",39.1574161968927,0.0111820967580041,0.13611423034625,0.0821522975926825,0.934525606166484,0.976393270970191,FALSE,"SCAN domain containing 1;transcript_id=XM_045833238.1",NA,NA
"SCAPER",341.417046869417,0.340404840198053,0.15803850078509,2.15393615167835,0.0312451793819612,0.259046354776028,FALSE,"S-phase cyclin A associated protein in the ER%2C transcript variant X2;transcript_id=XM_045824868.1",NA,NA
"SCARA3",5.43191680279549,-0.00145875906231656,0.248605188066272,-0.00586777401414364,0.995318220574063,0.998310545121681,FALSE,"scavenger receptor class A member 3%2C transcript variant X1;transcript_id=XM_045831681.1",NA,NA
"SCARA5",1.1757492169797,0.267585989827708,0.468590491516832,0.571044429351372,0.567969526265485,NA,FALSE,"scavenger receptor class A member 5%2C transcript variant X1;transcript_id=XM_045831733.1",NA,NA
"SCARB1",169.293140387583,0.64098358732812,0.156623943645236,4.0925006254471,4.2674609305082e-05,0.0137446842996936,TRUE,"scavenger receptor class B member 1%2C transcript variant X1;transcript_id=XM_045843809.1",NA,NA
"SCARB2",76.2207298565513,-0.150998267208173,0.117818761616713,-1.28161478813874,0.199977809979352,0.526427117632857,FALSE,"scavenger receptor class B member 2%2C transcript variant X1;transcript_id=XM_045857953.1",NA,NA
"SCARF1",7.13325782696272,-0.0114595429801812,0.188383508195815,-0.0608309245853392,0.951493861660777,0.981539194100275,FALSE,"scavenger receptor class F member 1;transcript_id=XM_045836848.1",NA,NA
